Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type
1043,9.6,1,0.027454997000000002,13,258.1304,3,2009,1,2,2
1093,9.395,0,0.099681254,13,106.428,2,2007,2,1,1
1435,19.5,0,0.014262413,9,57.1614,1,1987,0,2,1
1077,8.5,0,0.09803690300000001,3,51.5324,9,1999,1,0,1
688,18.25,0,0.054455125,13,142.0154,3,2009,1,2,2
746,12.857645184136183,1,0.025616191,13,188.1872,5,1985,1,2,3
442,16.1,1,0.024987903,6,97.34100000000001,9,1999,1,0,1
1363,12.857645184136183,0,0.077079177,8,61.5536,5,1985,1,2,3
19,10.6,0,0.056785182999999996,4,231.9642,6,2004,2,1,1
78,6.03,0,0.022703692999999997,4,177.9028,8,1997,2,0,1
1083,5.34,1,0.005962753,13,102.4358,6,2004,2,1,1
191,9.695,1,0.029283081000000002,3,175.137,3,2009,1,2,2
862,12.857645184136183,1,0.131443921,6,189.1872,5,1985,1,2,3
563,12.857645184136183,0,0.007180374000000001,0,47.4034,5,1985,1,2,3
675,15.6,1,0.04575559,13,167.1132,6,2004,2,1,1
1119,12.857645184136183,1,0.10697116699999999,10,44.7744,4,1985,2,0,0
731,20.0,0,0.034369527999999996,0,43.7086,8,1997,2,0,1
438,17.1,1,0.046903482,3,142.0838,7,2002,2,1,1
1528,7.5,0,0.096413261,9,55.3588,8,1997,2,0,1
703,12.85,1,0.06613202877895127,6,252.3382,8,1997,2,0,1
880,9.195,1,0.13065744199999998,10,106.4596,0,1998,2,2,0
808,7.51,0,0.10379339900000001,13,110.1544,6,2004,2,1,1
554,9.8,0,0.026139403999999998,13,216.785,7,2002,2,1,1
329,12.8,0,0.02299122,6,114.9492,7,2002,2,1,1
243,20.5,0,0.142370445,15,90.6172,3,2009,1,2,2
588,8.115,1,0.032158866,3,154.8972,8,1997,2,0,1
413,12.857645184136183,1,0.13956116,12,170.4764,5,1985,1,2,3
1119,12.857645184136183,1,0.060800115999999994,10,44.4744,5,1985,1,2,3
98,18.25,0,0.044250304000000004,7,174.708,8,1997,2,0,1
1542,7.285,0,0.031214809,9,177.1054,7,2002,2,1,1
1056,9.195,1,0.051697108,0,79.2644,9,1999,1,0,1
627,11.8,1,0.057373797000000004,10,151.4366,1,1987,0,2,1
1527,18.35,0,0.03066757,8,193.4162,2,2007,2,1,1
878,6.465,0,0.208397715,3,265.2884,0,1998,2,2,0
1000,20.85,0,0.037372847,5,192.7478,1,1987,0,2,1
1337,17.1,0,0.11240211800000001,9,112.986,0,1998,2,2,0
1510,11.3,0,0.066668724,9,192.4478,6,2004,2,1,1
1388,12.857645184136183,0,0.113212516,11,254.604,4,1985,2,0,0
1502,15.1,0,0.055829496,9,140.2496,6,2004,2,1,1
1383,7.39,0,0.12018089400000001,11,141.447,1,1987,0,2,1
1363,20.1,0,0.06613202877895127,8,61.3536,0,1998,2,2,0
544,12.857645184136183,1,0.073562475,4,254.9356,5,1985,1,2,3
918,12.6,0,0.02429329,4,33.4874,3,2009,1,2,2
606,10.1,0,0.027217467999999998,10,76.067,2,2007,2,1,1
1333,12.3,0,0.076866235,9,247.146,3,2009,1,2,2
912,5.785,1,0.038749536,6,262.0252,6,2004,2,1,1
709,6.175,1,0.06613202877895127,10,94.9752,7,2002,2,1,1
1011,16.2,0,0.036057562,6,260.3278,3,2009,1,2,2
1222,17.6,0,0.105472205,13,165.6868,2,2007,2,1,1
479,14.0,1,0.06613202877895127,5,53.06399999999999,6,2004,2,1,1
1366,11.0,0,0.03786331,8,40.948,1,1987,0,2,1
1227,13.1,0,0.020853376,4,117.4782,1,1987,0,2,1
660,15.6,0,0.13575135,0,111.5544,0,1998,2,2,0
315,18.1,0,0.022399592000000003,6,96.0094,8,1997,2,0,1
402,15.25,0,0.08995645,5,217.1192,9,1999,1,0,1
1199,15.5,1,0.143670179,5,48.4692,0,1998,2,2,0
1171,11.8,0,0.06613202877895127,6,46.5402,0,1998,2,2,0
1530,12.857645184136183,0,0.01561108,9,182.5976,5,1985,1,2,3
524,10.695,0,0.057792342999999996,6,61.4536,8,1997,2,0,1
1086,12.857645184136183,0,0.065652494,0,48.9034,4,1985,2,0,0
859,8.71,0,0.139795569,3,47.2376,3,2009,1,2,2
1417,12.857645184136183,0,0.011835436000000001,11,121.37299999999999,4,1985,2,0,0
750,15.2,0,0.021207518999999998,3,219.4824,8,1997,2,0,1
918,12.6,0,0.024331586000000002,4,34.9874,2,2007,2,1,1
603,13.8,1,0.014730321999999999,3,90.9172,6,2004,2,1,1
256,8.96,1,0.069219165,6,196.5768,3,2009,1,2,2
259,12.857645184136183,0,0.057556998,0,107.6938,4,1985,2,0,0
733,5.15,1,0.06613202877895127,10,122.9388,2,2007,2,1,1
1180,18.35,1,0.09222675400000001,5,184.4266,8,1997,2,0,1
761,12.857645184136183,0,0.06908877,10,52.3324,5,1985,1,2,3
402,12.857645184136183,0,0.157257637,5,215.0192,4,1985,2,0,0
804,14.8,0,0.06613202877895127,10,189.3846,1,1987,0,2,1
145,15.0,1,0.05468583900000001,3,60.2904,2,2007,2,1,1
599,12.857645184136183,1,0.214423791,6,111.6544,4,1985,2,0,0
639,11.65,1,0.059063036,0,172.0422,2,2007,2,1,1
534,12.857645184136183,0,0.056161529,0,246.9118,5,1985,1,2,3
128,6.11,1,0.152813518,14,45.6086,2,2007,2,1,1
1288,16.6,0,0.027573983,9,176.6344,6,2004,2,1,1
827,17.6,0,0.010096684,13,160.4552,2,2007,2,1,1
702,17.7,1,0.016596645,6,48.3034,8,1997,2,0,1
1451,14.65,0,0.011180713,11,53.8614,1,1987,0,2,1
1055,17.1,0,0.054428368,1,84.9566,3,2009,1,2,2
1256,11.3,1,0.054861393,10,96.9094,2,2007,2,1,1
518,20.7,1,0.16767231,6,124.2388,0,1998,2,2,0
313,12.857645184136183,0,0.077427883,5,41.8454,4,1985,2,0,0
203,13.15,0,0.036672107,5,182.5976,8,1997,2,0,1
1425,9.6,0,0.02981155,9,45.2086,2,2007,2,1,1
19,10.6,0,0.056884225,4,231.9642,9,1999,1,0,1
483,12.6,0,0.096407554,13,210.8612,7,2002,2,1,1
937,7.5,0,0.05082988099999999,3,122.7072,9,1999,1,0,1
625,6.425,0,0.10574254400000001,2,130.5626,0,1998,2,2,0
791,12.857645184136183,0,0.029595637,13,40.9822,5,1985,1,2,3
161,7.435,0,0.084452363,15,165.2158,8,1997,2,0,1
131,8.01,0,0.070234306,7,34.9532,6,2004,2,1,1
546,12.857645184136183,1,0.12171245900000001,6,101.2016,5,1985,1,2,3
1053,16.75,0,0.045230944,13,187.9556,3,2009,1,2,2
1124,6.385,1,0.123710526,13,37.1874,8,1997,2,0,1
33,12.857645184136183,0,0.164966345,14,189.4872,4,1985,2,0,0
1458,7.725,0,0.029131242,9,123.8414,7,2002,2,1,1
63,12.1,0,0.011604894,4,166.0526,2,2007,2,1,1
723,15.0,1,0.0268952,0,220.3456,7,2002,2,1,1
152,12.857645184136183,0,0.141129263,13,121.6072,5,1985,1,2,3
462,15.0,1,0.161301097,3,185.1266,1,1987,0,2,1
1046,18.7,0,0.026355345,0,127.102,7,2002,2,1,1
1364,5.03,0,0.008639333,9,122.2756,1,1987,0,2,1
1058,14.3,0,0.122761775,4,124.37299999999999,9,1999,1,0,1
1117,10.1,0,0.024159767000000002,3,114.715,6,2004,2,1,1
59,16.2,0,0.019417732,14,153.7972,7,2002,2,1,1
1429,11.15,0,0.032438645,8,163.0526,2,2007,2,1,1
316,7.76,0,0.059472609,13,98.77,7,2002,2,1,1
468,19.7,1,0.08073703,0,197.011,8,1997,2,0,1
622,11.15,1,0.143831787,13,169.979,0,1998,2,2,0
1011,16.2,0,0.035967107000000005,6,260.3278,9,1999,1,0,1
1538,9.195,0,0.048134591,9,107.7622,9,1999,1,0,1
831,11.65,0,0.175033524,4,55.5298,2,2007,2,1,1
818,9.8,1,0.056386541,1,84.6908,8,1997,2,0,1
329,12.857645184136183,0,0.06613202877895127,6,115.3492,5,1985,1,2,3
394,7.855,0,0.011324862,3,189.6188,2,2007,2,1,1
1245,17.6,0,0.008001018,4,170.4422,8,1997,2,0,1
115,18.35,0,0.015335349,7,106.6938,7,2002,2,1,1
1515,12.857645184136183,0,0.016956266,8,109.3228,5,1985,1,2,3
1417,12.857645184136183,0,0.0067270080000000005,11,125.17299999999999,5,1985,1,2,3
509,18.0,0,0.12464553800000001,5,117.2124,9,1999,1,0,1
120,12.857645184136183,0,0.037160705,7,54.2298,4,1985,2,0,0
974,10.1,1,0.045763062,13,38.4848,9,1999,1,0,1
293,8.71,1,0.072301795,3,185.6924,7,2002,2,1,1
1535,19.0,0,0.017719277,8,211.0244,8,1997,2,0,1
1205,12.857645184136183,0,0.041556697000000004,0,104.4332,4,1985,2,0,0
734,15.35,0,0.013834247,5,62.7168,9,1999,1,0,1
1101,20.1,1,0.022425236,6,226.3036,8,1997,2,0,1
176,16.0,1,0.09942555,5,87.0856,9,1999,1,0,1
1085,5.765,0,0.0821398,0,37.2164,9,1999,1,0,1
1360,12.857645184136183,0,0.014232071,9,100.9332,5,1985,1,2,3
1407,18.5,0,0.03391645,11,130.9284,1,1987,0,2,1
1325,12.857645184136183,0,0.052247805999999994,9,190.85299999999998,5,1985,1,2,3
1250,14.1,0,0.06682033,13,198.9084,1,1987,0,2,1
1523,12.857645184136183,0,0.028723187,8,131.83100000000002,5,1985,1,2,3
659,11.5,0,0.046217345,13,120.3124,7,2002,2,1,1
371,15.5,1,0.042464962,0,81.5934,0,1998,2,2,0
971,12.857645184136183,0,0.10478432900000001,6,150.4366,4,1985,2,0,0
1476,12.15,0,0.14492016,8,224.4404,1,1987,0,2,1
941,19.75,0,0.012448293999999999,6,188.2872,8,1997,2,0,1
674,6.305,1,0.123115764,13,95.6436,8,1997,2,0,1
659,12.857645184136183,0,0.045900447999999996,13,118.9124,5,1985,1,2,3
1024,7.645,1,0.06613202877895127,13,41.7112,7,2002,2,1,1
390,16.7,1,0.119704498,6,181.9976,7,2002,2,1,1
658,14.15,0,0.05837308,13,243.9828,0,1998,2,2,0
1259,12.857645184136183,0,0.04506213,6,167.5474,4,1985,2,0,0
842,15.1,1,0.096020459,10,133.7942,1,1987,0,2,1
1375,12.857645184136183,0,0.047665717,8,42.177,5,1985,1,2,3
829,12.857645184136183,1,0.055213280999999996,0,172.4764,4,1985,2,0,0
984,12.35,0,0.06613202877895127,13,118.9124,1,1987,0,2,1
276,16.7,1,0.06613202877895127,15,63.6168,9,1999,1,0,1
1550,12.857645184136183,0,0.09370568,9,253.8698,5,1985,1,2,3
760,12.857645184136183,0,0.031946638,3,51.6008,5,1985,1,2,3
731,20.0,0,0.06613202877895127,0,43.4086,3,2009,1,2,2
1514,12.857645184136183,0,0.065612808,9,62.351000000000006,5,1985,1,2,3
1337,12.857645184136183,0,0.066828857,9,114.186,5,1985,1,2,3
662,17.5,0,0.016767995,10,141.418,7,2002,2,1,1
435,12.857645184136183,0,0.05580601599999999,12,52.4982,5,1985,1,2,3
58,14.15,0,0.09557165,14,171.0106,7,2002,2,1,1
1149,14.3,1,0.049634817000000005,10,212.5586,1,1987,0,2,1
1234,12.857645184136183,1,0.02748331,3,169.37900000000002,5,1985,1,2,3
1088,11.8,1,0.107274301,4,221.1772,7,2002,2,1,1
1489,10.895,0,0.021037197,8,255.9672,3,2009,1,2,2
979,13.65,1,0.06613202877895127,10,37.9532,7,2002,2,1,1
353,12.857645184136183,1,0.278730642,6,63.2194,4,1985,2,0,0
1043,9.6,1,0.027386122000000002,13,259.2304,9,1999,1,0,1
1431,12.5,0,0.018845298,8,96.7384,6,2004,2,1,1
881,15.15,1,0.066164431,5,147.376,6,2004,2,1,1
886,4.635,0,0.14086247,1,126.4994,6,2004,2,1,1
193,11.35,1,0.06321435,4,88.3856,6,2004,2,1,1
1008,12.857645184136183,1,0.07480619599999999,4,112.9176,5,1985,1,2,3
513,5.095,1,0.13003120699999998,13,142.4838,3,2009,1,2,2
236,21.35,0,0.068765205,3,260.4278,1,1987,0,2,1
1030,7.75,1,0.08305963400000001,5,35.7558,9,1999,1,0,1
416,8.975,1,0.052836075999999996,3,86.6224,7,2002,2,1,1
878,6.465,0,0.124758619,3,264.1884,7,2002,2,1,1
395,13.1,0,0.006061565,5,188.9898,6,2004,2,1,1
1042,7.785,0,0.088691614,6,61.851000000000006,6,2004,2,1,1
1475,20.2,0,0.011820087,9,151.634,8,1997,2,0,1
1199,12.857645184136183,1,0.15028599,5,51.0692,4,1985,2,0,0
528,8.6,1,0.040197932,3,190.153,6,2004,2,1,1
1129,17.2,0,0.156935553,10,160.6578,3,2009,1,2,2
627,11.8,1,0.057410724,10,149.5366,6,2004,2,1,1
1431,12.5,0,0.018848862,8,96.7384,8,1997,2,0,1
1410,8.895,0,0.12461088599999999,9,113.1544,1,1987,0,2,1
172,5.985,0,0.005677876,0,184.8924,7,2002,2,1,1
881,15.15,1,0.066121873,5,145.67600000000002,1,1987,0,2,1
550,10.8,0,0.164724567,10,98.4042,0,1998,2,2,0
767,12.857645184136183,1,0.068754395,2,54.5614,5,1985,1,2,3
850,16.5,1,0.066383907,2,180.4292,7,2002,2,1,1
983,11.8,1,0.07687604599999999,13,33.1558,7,2002,2,1,1
814,12.857645184136183,1,0.012974936999999999,6,115.9834,5,1985,1,2,3
1063,12.857645184136183,1,0.06557744900000001,13,181.766,5,1985,1,2,3
408,18.85,0,0.042614360999999996,3,255.333,1,1987,0,2,1
1544,20.25,0,0.026005891,9,180.9976,7,2002,2,1,1
209,12.857645184136183,0,0.055121892,4,196.7768,5,1985,1,2,3
105,11.8,0,0.11507174,14,198.2084,1,1987,0,2,1
1506,9.0,0,0.019502965,9,169.4474,6,2004,2,1,1
722,9.6,1,0.06613202877895127,13,191.0872,2,2007,2,1,1
150,12.857645184136183,1,0.049842613,6,164.2526,5,1985,1,2,3
331,17.6,1,0.053481818,15,47.806000000000004,2,2007,2,1,1
1221,12.5,1,0.10990084300000001,6,83.0592,1,1987,0,2,1
1051,12.857645184136183,0,0.076483451,6,43.4086,5,1985,1,2,3
618,12.5,1,0.07373505799999999,3,87.1198,8,1997,2,0,1
803,12.857645184136183,0,0.088828418,2,192.2478,5,1985,1,2,3
199,11.15,1,0.10573663800000001,0,104.4648,3,2009,1,2,2
536,7.145,0,0.017822936,5,161.3578,7,2002,2,1,1
504,19.85,0,0.054331235,12,198.7768,2,2007,2,1,1
278,16.6,0,0.084176826,3,118.0124,0,1998,2,2,0
527,14.5,1,0.128235818,0,104.1332,6,2004,2,1,1
1461,12.857645184136183,0,0.06875355799999999,9,127.9678,4,1985,2,0,0
1120,19.6,1,0.041571557,5,49.9376,8,1997,2,0,1
1423,19.25,0,0.180820798,9,35.9558,0,1998,2,2,0
68,12.857645184136183,0,0.19244045,4,43.9428,4,1985,2,0,0
906,15.15,0,0.027756137,0,150.4708,1,1987,0,2,1
505,7.64,1,0.070645636,13,91.212,1,1987,0,2,1
1295,9.1,0,0.06613202877895127,9,115.4518,2,2007,2,1,1
325,13.65,1,0.031494041,3,98.87,9,1999,1,0,1
1472,17.25,0,0.113748685,9,251.3724,7,2002,2,1,1
267,15.0,0,0.11913174900000001,13,226.9694,7,2002,2,1,1
1235,11.6,1,0.241055611,4,238.5222,0,1998,2,2,0
965,13.65,0,0.015976248999999998,1,230.2668,3,2009,1,2,2
733,5.15,1,0.06117708,10,121.8388,8,1997,2,0,1
34,12.857645184136183,0,0.01724183,14,197.0768,5,1985,1,2,3
1096,12.857645184136183,0,0.099681705,0,107.4622,4,1985,2,0,0
1525,18.0,0,0.015447454,8,159.2604,6,2004,2,1,1
1065,13.35,0,0.06613202877895127,1,217.6166,3,2009,1,2,2
561,17.85,0,0.0112259,13,211.956,1,1987,0,2,1
509,18.0,0,0.12445204800000001,5,118.5124,8,1997,2,0,1
37,5.655,0,0.174934513,14,145.0102,1,1987,0,2,1
603,13.8,1,0.014720848,3,89.9172,1,1987,0,2,1
319,19.75,1,0.018059621,5,179.766,7,2002,2,1,1
292,9.5,1,0.048883854000000004,15,185.7898,3,2009,1,2,2
1511,18.85,0,0.016104504,8,130.2626,6,2004,2,1,1
805,11.1,1,0.036174285,5,176.0712,3,2009,1,2,2
1336,5.51,0,0.034467286,8,96.7726,6,2004,2,1,1
1090,18.25,0,0.06613202877895127,5,196.8452,8,1997,2,0,1
1209,6.365,0,0.007342171,5,59.9536,1,1987,0,2,1
1274,17.6,0,0.137807013,8,161.792,0,1998,2,2,0
1533,10.0,0,0.089135671,8,146.9102,6,2004,2,1,1
1113,8.31,1,0.11585722300000001,13,179.1028,9,1999,1,0,1
1552,12.857645184136183,0,0.325780807,9,252.7698,4,1985,2,0,0
286,20.7,0,0.170152831,3,182.6266,7,2002,2,1,1
1295,9.1,0,0.06613202877895127,9,114.4518,8,1997,2,0,1
875,12.857645184136183,0,0.035015199999999996,13,182.0318,5,1985,1,2,3
320,10.895,1,0.05432142,5,146.2102,0,1998,2,2,0
224,10.5,1,0.093746136,13,211.9244,6,2004,2,1,1
277,5.425,1,0.11447240300000001,0,88.3514,8,1997,2,0,1
1186,12.0,0,0.034166609,3,181.2976,2,2007,2,1,1
1153,16.75,0,0.105448901,13,156.16299999999998,2,2007,2,1,1
1005,12.8,1,0.114085368,1,141.3838,7,2002,2,1,1
993,7.63,1,0.134919202,13,46.9402,9,1999,1,0,1
7,16.75,1,0.024832806000000002,14,38.7822,1,1987,0,2,1
498,9.5,0,0.07434526799999999,13,251.9724,8,1997,2,0,1
716,8.06,0,0.035780177,2,230.2326,0,1998,2,2,0
1000,20.85,0,0.037556341,5,195.3478,3,2009,1,2,2
240,19.0,1,0.10403514800000001,6,227.77200000000002,2,2007,2,1,1
235,9.3,0,0.028683422000000004,0,195.8136,2,2007,2,1,1
139,18.85,0,0.091237452,7,128.9336,3,2009,1,2,2
218,19.5,1,0.027346699999999998,3,158.99200000000002,8,1997,2,0,1
1069,5.63,1,0.024536636,10,106.1306,6,2004,2,1,1
1265,20.5,0,0.06613202877895127,9,37.119,3,2009,1,2,2
609,12.857645184136183,0,0.053795154000000005,13,117.7466,5,1985,1,2,3
116,12.857645184136183,0,0.030554947000000002,7,41.876999999999995,5,1985,1,2,3
1180,18.35,1,0.092413792,5,183.6266,7,2002,2,1,1
154,15.85,0,0.078874948,3,37.4506,3,2009,1,2,2
730,19.6,0,0.039738393,13,163.7526,3,2009,1,2,2
35,20.75,0,0.035568147,14,151.8024,0,1998,2,2,0
1377,13.85,0,0.031338557999999996,11,41.048,8,1997,2,0,1
658,14.15,0,0.034845667999999996,13,242.7828,1,1987,0,2,1
898,7.655,0,0.031938827999999995,3,114.1492,6,2004,2,1,1
770,12.857645184136183,0,0.046259035999999996,6,47.4692,5,1985,1,2,3
271,11.15,1,0.00827301,4,150.4708,1,1987,0,2,1
353,12.857645184136183,1,0.158424516,6,62.4194,5,1985,1,2,3
1010,12.857645184136183,0,0.111654545,5,157.063,4,1985,2,0,0
152,12.857645184136183,0,0.248301532,13,124.1072,4,1985,2,0,0
151,13.35,1,0.14997485800000002,13,179.766,3,2009,1,2,2
220,17.5,1,0.012620221000000001,4,144.8102,0,1998,2,2,0
1158,20.1,0,0.07462720099999999,4,110.3228,8,1997,2,0,1
1405,8.235,0,0.014482153000000001,8,182.295,9,1999,1,0,1
1114,20.75,0,0.007546808,13,104.1622,1,1987,0,2,1
658,14.15,0,0.035016754,13,245.3828,3,2009,1,2,2
765,15.35,0,0.06613202877895127,13,88.28299999999999,8,1997,2,0,1
397,12.857645184136183,1,0.28952283300000003,6,172.0764,4,1985,2,0,0
1103,18.0,0,0.039231652,13,145.1418,2,2007,2,1,1
195,6.055,0,0.031230058999999998,6,160.3578,3,2009,1,2,2
831,11.65,0,0.173904193,4,52.3298,1,1987,0,2,1
646,13.0,1,0.030064132,3,58.022,1,1987,0,2,1
1319,9.13,0,0.051952572999999995,9,152.3024,7,2002,2,1,1
27,19.6,0,0.024222321,4,45.5718,6,2004,2,1,1
337,19.35,1,0.083079826,6,80.3644,0,1998,2,2,0
247,12.15,0,0.01544786,5,211.2928,1,1987,0,2,1
805,12.857645184136183,1,0.063079544,5,175.7712,4,1985,2,0,0
937,7.5,0,0.050708743,3,123.4072,1,1987,0,2,1
799,17.85,1,0.04668096099999999,6,121.9388,9,1999,1,0,1
1357,10.6,0,0.035336287,8,87.0224,3,2009,1,2,2
821,16.7,0,0.022155562,4,109.5886,3,2009,1,2,2
1146,9.695,1,0.12828324300000002,0,226.1404,8,1997,2,0,1
784,12.857645184136183,0,0.010590075,3,84.6908,5,1985,1,2,3
1361,6.635,0,0.027222517,9,174.0396,2,2007,2,1,1
1483,5.945,0,0.093170838,9,127.3652,9,1999,1,0,1
196,16.25,0,0.057385239000000005,6,126.2046,6,2004,2,1,1
992,12.857645184136183,0,0.025841875,6,120.7414,5,1985,1,2,3
1137,16.7,0,0.06613202877895127,3,181.2292,3,2009,1,2,2
770,8.185,0,0.046556408,6,47.7692,9,1999,1,0,1
271,11.15,1,0.008296692,4,150.6708,7,2002,2,1,1
794,8.63,1,0.028391879,3,173.9422,3,2009,1,2,2
1189,7.47,1,0.15277077,5,214.4218,3,2009,1,2,2
920,17.25,0,0.10725882199999999,5,40.1822,7,2002,2,1,1
1347,20.0,0,0.081492092,11,35.519,7,2002,2,1,1
952,16.6,0,0.10319540099999999,6,117.8466,7,2002,2,1,1
417,13.65,0,0.066657791,5,32.6558,0,1998,2,2,0
1381,9.695,0,0.11391788900000001,8,158.2604,6,2004,2,1,1
483,12.6,0,0.161039887,13,210.2612,0,1998,2,2,0
1482,12.857645184136183,0,0.069208684,8,264.0884,5,1985,1,2,3
1460,14.8,0,0.01946418,8,196.3794,1,1987,0,2,1
85,14.7,0,0.021005398999999998,7,144.5128,3,2009,1,2,2
1099,6.69,1,0.037060755,10,176.83700000000002,3,2009,1,2,2
921,5.82,1,0.077634044,6,256.433,3,2009,1,2,2
397,13.15,1,0.165221717,6,172.0764,1,1987,0,2,1
158,7.52,0,0.055081622999999996,6,128.8994,1,1987,0,2,1
517,9.195,0,0.11506426300000001,5,58.6246,9,1999,1,0,1
998,10.8,0,0.082549896,4,193.7504,8,1997,2,0,1
218,12.857645184136183,1,0.06613202877895127,3,160.692,4,1985,2,0,0
293,8.71,1,0.072155462,3,183.3924,8,1997,2,0,1
1412,10.85,0,0.06613202877895127,9,119.0808,1,1987,0,2,1
458,12.857645184136183,1,0.185008985,6,42.3796,4,1985,2,0,0
1229,12.857645184136183,0,0.093002339,6,177.7712,5,1985,1,2,3
1350,15.2,0,0.033592687,9,108.1912,6,2004,2,1,1
78,6.03,0,0.022684799999999998,4,178.1028,1,1987,0,2,1
830,9.895,1,0.028837829,3,117.8492,3,2009,1,2,2
196,16.25,0,0.057485327999999995,6,126.2046,9,1999,1,0,1
452,8.63,0,0.031095246,13,185.7582,8,1997,2,0,1
2,8.27,1,0.06613202877895127,14,183.2924,2,2007,2,1,1
957,7.0,0,0.15202235,3,106.62799999999999,3,2009,1,2,2
1205,14.0,0,0.02371512,0,103.8332,1,1987,0,2,1
834,13.5,1,0.159968994,6,147.6102,9,1999,1,0,1
1345,8.6,0,0.032687702,8,140.9154,7,2002,2,1,1
201,10.895,0,0.137584599,4,262.2568,2,2007,2,1,1
736,20.5,1,0.112410046,6,192.2478,8,1997,2,0,1
75,12.857645184136183,0,0.06613202877895127,4,89.1856,5,1985,1,2,3
1364,5.03,0,0.014472516000000001,9,122.0756,0,1998,2,2,0
1341,16.35,0,0.034742632,9,127.402,7,2002,2,1,1
1292,17.75,0,0.09762961099999999,8,240.4196,1,1987,0,2,1
135,15.0,0,0.064241345,7,45.206,9,1999,1,0,1
960,9.695,1,0.047420609,5,246.0144,6,2004,2,1,1
915,14.8,1,0.07346863099999999,1,110.85700000000001,0,1998,2,2,0
386,20.85,0,0.09817040199999999,15,224.0746,2,2007,2,1,1
685,17.85,1,0.021065311,10,261.5936,2,2007,2,1,1
578,11.35,1,0.045073782,13,101.9016,7,2002,2,1,1
1230,16.1,0,0.034376537,6,256.1356,7,2002,2,1,1
499,11.85,1,0.056033565,0,51.4666,2,2007,2,1,1
665,18.6,0,0.076975118,13,161.8236,9,1999,1,0,1
870,7.825,0,0.07962861,10,63.4826,8,1997,2,0,1
404,15.5,1,0.21037580600000003,6,178.2028,0,1998,2,2,0
971,11.1,0,0.059797172,6,151.8366,1,1987,0,2,1
712,6.36,0,0.120731024,6,46.506,9,1999,1,0,1
601,16.0,0,0.041028937,13,142.6496,7,2002,2,1,1
477,14.1,0,0.090043082,3,140.1496,3,2009,1,2,2
712,6.36,0,0.121034655,6,47.506,3,2009,1,2,2
431,7.27,1,0.02076385,3,89.0488,1,1987,0,2,1
496,12.857645184136183,0,0.09974748800000001,6,75.2328,5,1985,1,2,3
179,21.25,0,0.155250377,13,175.737,1,1987,0,2,1
1326,15.3,0,0.06613202877895127,9,103.5332,6,2004,2,1,1
1146,12.857645184136183,1,0.22460739899999999,0,223.1404,4,1985,2,0,0
27,19.6,0,0.024363938999999998,4,46.3718,2,2007,2,1,1
45,12.857645184136183,0,0.06613202877895127,14,261.291,4,1985,2,0,0
1007,19.5,1,0.030819397000000002,3,86.054,3,2009,1,2,2
346,12.1,0,0.040357315,6,177.8002,8,1997,2,0,1
1487,14.5,0,0.08991776900000001,8,160.3604,9,1999,1,0,1
338,9.195,0,0.18058808199999998,13,182.2634,0,1998,2,2,0
633,12.857645184136183,1,0.060371962,2,174.0712,5,1985,1,2,3
283,12.857645184136183,0,0.021392306,6,182.0976,5,1985,1,2,3
562,13.35,0,0.038744606,13,239.3564,2,2007,2,1,1
892,13.1,1,0.044155597000000005,6,178.8318,1,1987,0,2,1
701,5.48,0,0.015108193999999998,5,83.725,8,1997,2,0,1
1376,14.65,0,0.12062477099999999,9,261.7594,0,1998,2,2,0
1090,18.25,0,0.088750333,5,196.5452,1,1987,0,2,1
1071,18.0,1,0.14349595199999998,6,88.7514,2,2007,2,1,1
1076,8.315,1,0.035644325,0,147.1444,7,2002,2,1,1
1525,18.0,0,0.06613202877895127,8,158.0604,9,1999,1,0,1
286,20.7,0,0.17007246199999998,3,183.8266,9,1999,1,0,1
17,6.96,0,0.077193561,14,89.9146,8,1997,2,0,1
87,17.25,0,0.042233642,4,173.3764,6,2004,2,1,1
1156,17.75,1,0.038102203,0,154.0656,2,2007,2,1,1
709,6.175,1,0.17935589300000002,10,94.1752,9,1999,1,0,1
1179,12.857645184136183,1,0.170000805,4,155.963,5,1985,1,2,3
1081,12.35,1,0.038500421,6,110.757,8,1997,2,0,1
267,15.0,0,0.118791698,13,229.9694,1,1987,0,2,1
1435,19.5,0,0.01430324,9,57.2614,7,2002,2,1,1
1193,10.5,1,0.01100413,13,167.1842,7,2002,2,1,1
90,9.5,0,0.085437778,7,188.4872,3,2009,1,2,2
305,8.05,1,0.078522357,6,257.1646,9,1999,1,0,1
752,8.155,0,0.11942805199999999,10,190.85299999999998,6,2004,2,1,1
441,12.857645184136183,0,0.03292824,10,173.1738,5,1985,1,2,3
1424,9.06,0,0.009776268000000001,11,213.75599999999997,8,1997,2,0,1
422,12.8,0,0.069902438,15,261.3252,3,2009,1,2,2
961,13.6,1,0.043618827,6,156.7946,1,1987,0,2,1
661,18.6,0,0.15193174199999998,2,101.1358,1,1987,0,2,1
763,16.5,1,0.07964724,6,101.4332,1,1987,0,2,1
933,7.42,0,0.0204332,13,248.9092,7,2002,2,1,1
1439,20.7,0,0.039238384,9,152.8366,6,2004,2,1,1
826,18.25,0,0.077709902,13,259.6962,6,2004,2,1,1
1509,10.1,0,0.03020851,8,153.1656,8,1997,2,0,1
